Date,XLF
,XLF
2022-01-05,37.81174087524414
2022-01-06,38.36806869506836
2022-01-07,38.8206787109375
2022-01-10,38.68867492675781
2022-01-11,39.02812957763672
2022-01-12,39.05641555786133
2022-01-13,38.905548095703125
2022-01-14,38.500083923339844
2022-01-18,37.64200973510742
2022-01-19,37.010250091552734
2022-01-20,36.77450942993164
2022-01-21,36.02016067504883
2022-01-24,36.12388229370117
2022-01-25,36.274757385253906
2022-01-26,36.369056701660156
2022-01-27,36.039024353027344
2022-01-28,36.51049041748047
2022-01-31,36.83108901977539
2022-02-01,37.340274810791016
2022-02-02,37.59486770629883
2022-02-03,37.17997741699219
2022-02-04,37.81174087524414
2022-02-07,37.924896240234375
2022-02-08,38.45293426513672
2022-02-09,38.69810104370117
2022-02-10,38.358646392822266
2022-02-11,37.821170806884766
